"","gender","age","region","subjectID","experimentName","item","verbtype","complementizer","prosody","naturalness","veridicality","comment"
"854","F","20s","nonUS",6.57e+14,"veridicality-pilot2","come","ggameok","go","ES",2,6,""
"855","F","20s","nonUS",6.57e+14,"veridicality-pilot2","marry","alanae","jul1","MV",2,5,""
"856","F","20s","nonUS",6.57e+14,"veridicality-pilot2","come","moreu","go","MV",3,6,""
"857","F","20s","nonUS",6.57e+14,"veridicality-pilot2","come","gieok","jul1","EV",2,2,""
"858","F","20s","nonUS",6.57e+14,"veridicality-pilot2","come","gieok","go","ES",6,2,""
"859","M","20s","nonUS",8.12e+14,"veridicality-pilot2","marry","gieok","go","EV",7,1,""
"860","M","20s","nonUS",8.12e+14,"veridicality-pilot2","marry","gieok","jul1","ES",7,1,""
"861","M","20s","nonUS",8.12e+14,"veridicality-pilot2","painter","alanae","go","MV",2,5,""
"862","M","20s","nonUS",8.12e+14,"veridicality-pilot2","come","mit","go","ES",7,2,""
"863","M","20s","nonUS",8.12e+14,"veridicality-pilot2","come","ggameok","jul1","MV",6,5,""
"864","M","20s","nonUS",8.12e+14,"veridicality-pilot2","marry","ggameok","jul1","ES",1,2,""
"865","M","20s","nonUS",8.12e+14,"veridicality-pilot2","painter","mit","jul1","MV",5,2,""
"866","M","20s","nonUS",8.12e+14,"veridicality-pilot2","painter","al","jul1","ES",7,2,""
"867","M","20s","nonUS",8.12e+14,"veridicality-pilot2","marry","ggameok","go","EV",1,1,""
"868","M","20s","nonUS",8.12e+14,"veridicality-pilot2","come","ggameok","go","MV",1,1,""
"869","M","20s","nonUS",8.12e+14,"veridicality-pilot2","painter","moreu","go","EV",2,2,""
"870","M","20s","nonUS",8.12e+14,"veridicality-pilot2","painter","alanae","jul1","MV",6,6,""
"871","M","20s","nonUS",8.12e+14,"veridicality-pilot2","come","gieok","go","MV",6,4,""
"872","M","20s","nonUS",8.12e+14,"veridicality-pilot2","painter","al","go","EV",3,7,""
"873","M","20s","nonUS",8.12e+14,"veridicality-pilot2","marry","al","jul1","MV",3,2,""
"874","M","20s","nonUS",8.12e+14,"veridicality-pilot2","marry","moreu","go","MV",1,1,""
"875","M","20s","nonUS",8.12e+14,"veridicality-pilot2","come","mit","jul1","EV",5,2,""
"876","M","20s","nonUS",8.12e+14,"veridicality-pilot2","marry","moreu","jul1","MV",6,6,""
"877","M","20s","nonUS",8.12e+14,"veridicality-pilot2","painter","mit","go","MV",6,3,""
"878","M","20s","nonUS",8.12e+14,"veridicality-pilot2","come","gieok","jul1","MV",3,2,""
"879","M","20s","nonUS",8.12e+14,"veridicality-pilot2","painter","moreu","jul1","ES",7,7,""
"880","M","20s","nonUS",8.12e+14,"veridicality-pilot2","marry","al","go","MV",3,2,""
"881","M","20s","nonUS",8.12e+14,"veridicality-pilot2","come","alanae","go","ES",3,4,""
"882","M","20s","nonUS",8.12e+14,"veridicality-pilot2","come","alanae","jul1","EV",3,3,""
"883","F","20s","NE",9.69e+14,"veridicality-pilot2","come","al","jul2","MV",7,7,""
"884","F","20s","NE",9.69e+14,"veridicality-pilot2","come","ggameok","jul2","ES",5,7,""
"885","F","20s","NE",9.69e+14,"veridicality-pilot2","come","gieok","go","EV",7,3,""
"886","F","20s","NE",9.69e+14,"veridicality-pilot2","painter","ggameok","jul2","MV",4,7,""
"887","F","20s","NE",9.69e+14,"veridicality-pilot2","come","gieok","jul2","ES",3,3,""
"888","F","20s","NE",9.69e+14,"veridicality-pilot2","marry","alanae","jul2","MV",6,7,""
"889","F","20s","NE",9.69e+14,"veridicality-pilot2","marry","al","jul2","ES",7,2,""
"890","F","20s","NE",9.69e+14,"veridicality-pilot2","painter","gieok","jul2","MV",5,4,""
"891","F","20s","NE",9.69e+14,"veridicality-pilot2","marry","alanae","go","MV",6,7,""
"892","F","20s","NE",9.69e+14,"veridicality-pilot2","painter","gieok","go","MV",7,4,""
"893","F","20s","NE",9.69e+14,"veridicality-pilot2","marry","moreu","go","EV",3,6,""
"894","F","20s","NE",9.69e+14,"veridicality-pilot2","come","al","go","MV",6,4,""
"895","F","20s","NE",9.69e+14,"veridicality-pilot2","marry","al","go","EV",7,3,""
"896","F","20s","NE",9.69e+14,"veridicality-pilot2","painter","alanae","go","ES",6,2,""
"897","F","20s","NE",9.69e+14,"veridicality-pilot2","painter","mit","jul2","EV",6,3,""
"898","F","20s","NE",9.69e+14,"veridicality-pilot2","marry","mit","jul2","MV",4,3,""
"899","F","20s","NE",9.69e+14,"veridicality-pilot2","painter","ggameok","go","MV",3,6,""
"900","F","20s","NE",9.69e+14,"veridicality-pilot2","come","moreu","go","MV",2,6,""
"901","F","20s","NE",9.69e+14,"veridicality-pilot2","painter","alanae","jul2","EV",4,4,""
"902","F","20s","NE",9.69e+14,"veridicality-pilot2","marry","moreu","jul2","ES",5,6,""
"903","F","20s","NE",9.69e+14,"veridicality-pilot2","painter","mit","go","ES",6,2,""
"904","F","20s","NE",9.69e+14,"veridicality-pilot2","come","ggameok","go","EV",2,4,""
"905","F","20s","NE",9.69e+14,"veridicality-pilot2","marry","mit","go","MV",7,3,""
"906","F","20s","NE",9.69e+14,"veridicality-pilot2","come","moreu","jul2","MV",7,7,""
"907","M","20s","non48",3.68e+14,"veridicality-pilot2","come","moreu","go","MV",3,1,""
"908","M","20s","non48",3.68e+14,"veridicality-pilot2","come","al","jul1","MV",3,4,""
"909","M","20s","non48",3.68e+14,"veridicality-pilot2","marry","mit","jul1","MV",5,6,""
"910","M","20s","non48",3.68e+14,"veridicality-pilot2","painter","gieok","jul1","MV",4,1,""
"911","M","20s","non48",3.68e+14,"veridicality-pilot2","marry","al","jul1","ES",5,4,""
"912","M","20s","non48",3.68e+14,"veridicality-pilot2","painter","mit","go","ES",5,3,""
"913","M","20s","non48",3.68e+14,"veridicality-pilot2","come","ggameok","go","EV",2,2,""
"914","M","20s","non48",3.68e+14,"veridicality-pilot2","marry","alanae","jul1","MV",3,5,""
"915","M","20s","non48",3.68e+14,"veridicality-pilot2","painter","alanae","jul1","EV",3,5,""
"916","M","20s","non48",3.68e+14,"veridicality-pilot2","come","al","go","MV",4,3,""
"917","M","20s","non48",3.68e+14,"veridicality-pilot2","come","moreu","jul1","MV",5,5,""
"918","M","20s","non48",3.68e+14,"veridicality-pilot2","marry","alanae","go","MV",3,6,""
"919","M","20s","non48",3.68e+14,"veridicality-pilot2","painter","ggameok","go","MV",3,5,""
"920","M","20s","non48",3.68e+14,"veridicality-pilot2","marry","moreu","go","EV",3,4,""
"921","M","20s","non48",3.68e+14,"veridicality-pilot2","marry","al","go","EV",5,2,""
"922","M","20s","non48",3.68e+14,"veridicality-pilot2","painter","alanae","go","ES",5,6,""
"923","M","20s","non48",3.68e+14,"veridicality-pilot2","come","gieok","jul1","ES",3,4,""
"924","M","20s","non48",3.68e+14,"veridicality-pilot2","painter","mit","jul1","EV",3,4,""
"925","M","20s","non48",3.68e+14,"veridicality-pilot2","marry","moreu","jul1","ES",5,5,""
"926","M","20s","non48",3.68e+14,"veridicality-pilot2","come","ggameok","jul1","ES",3,5,""
"927","M","20s","non48",3.68e+14,"veridicality-pilot2","marry","mit","go","MV",6,4,""
"928","M","20s","non48",3.68e+14,"veridicality-pilot2","painter","gieok","go","MV",6,4,""
"929","M","20s","non48",3.68e+14,"veridicality-pilot2","come","gieok","go","EV",6,3,""
"930","M","20s","non48",3.68e+14,"veridicality-pilot2","painter","ggameok","jul1","MV",5,5,""
"931","M","20s","MA",6.63e+14,"veridicality-pilot2","come","al","go","EV",7,7,""
"932","M","20s","MA",6.63e+14,"veridicality-pilot2","marry","gieok","go","MV",6,6,""
"933","M","20s","MA",6.63e+14,"veridicality-pilot2","come","al","jul2","ES",4,5,""
"934","M","20s","MA",6.63e+14,"veridicality-pilot2","painter","al","jul2","MV",6,3,""
"935","M","20s","MA",6.63e+14,"veridicality-pilot2","come","alanae","go","MV",4,2,""
"936","M","20s","MA",6.63e+14,"veridicality-pilot2","come","moreu","go","EV",3,4,""
"937","M","20s","MA",6.63e+14,"veridicality-pilot2","come","mit","jul2","MV",2,3,""
"938","M","20s","MA",6.63e+14,"veridicality-pilot2","marry","alanae","jul2","EV",6,2,""
"939","M","20s","MA",6.63e+14,"veridicality-pilot2","painter","moreu","jul2","MV",5,6,""
"940","M","20s","MA",6.63e+14,"veridicality-pilot2","marry","gieok","jul2","MV",6,1,""
"941","M","20s","MA",6.63e+14,"veridicality-pilot2","come","mit","go","MV",2,3,""
"942","M","20s","MA",6.63e+14,"veridicality-pilot2","marry","mit","go","ES",2,4,""
"943","M","20s","MA",6.63e+14,"veridicality-pilot2","marry","mit","jul2","EV",6,3,""
"944","M","20s","MA",6.63e+14,"veridicality-pilot2","painter","ggameok","go","EV",6,6,""
"945","M","20s","MA",6.63e+14,"veridicality-pilot2","painter","gieok","jul2","ES",3,4,""
"946","M","20s","MA",6.63e+14,"veridicality-pilot2","come","alanae","jul2","MV",2,3,""
"947","M","20s","MA",6.63e+14,"veridicality-pilot2","painter","al","go","MV",3,4,""
"948","M","20s","MA",6.63e+14,"veridicality-pilot2","painter","gieok","go","EV",5,6,""
"949","M","20s","MA",6.63e+14,"veridicality-pilot2","marry","alanae","go","ES",7,4,""
"950","M","20s","MA",6.63e+14,"veridicality-pilot2","marry","ggameok","go","MV",6,3,""
"951","M","20s","MA",6.63e+14,"veridicality-pilot2","marry","ggameok","jul2","MV",4,6,""
"952","M","20s","MA",6.63e+14,"veridicality-pilot2","come","moreu","jul2","ES",6,2,""
"953","M","20s","MA",6.63e+14,"veridicality-pilot2","painter","moreu","go","MV",3,1,""
"954","M","20s","NE",3.87e+14,"veridicality-pilot2","marry","mit","go","MV",5,2,""
"955","M","20s","NE",3.87e+14,"veridicality-pilot2","marry","alanae","go","MV",6,6,""
"956","M","20s","NE",3.87e+14,"veridicality-pilot2","come","al","go","MV",6,6,""
"957","M","20s","NE",3.87e+14,"veridicality-pilot2","marry","moreu","jul1","ES",6,7,""
"958","M","20s","NE",3.87e+14,"veridicality-pilot2","painter","alanae","go","ES",6,6,""
"959","M","20s","NE",3.87e+14,"veridicality-pilot2","painter","mit","jul1","EV",3,2,""
"960","M","20s","NE",3.87e+14,"veridicality-pilot2","marry","al","go","EV",6,5,""
"961","M","20s","NE",3.87e+14,"veridicality-pilot2","marry","al","jul1","ES",4,2,""
"962","M","20s","NE",3.87e+14,"veridicality-pilot2","painter","mit","go","ES",7,4,""
"963","M","20s","NE",3.87e+14,"veridicality-pilot2","come","gieok","go","EV",7,5,""
"964","M","20s","NE",3.87e+14,"veridicality-pilot2","painter","ggameok","go","MV",2,6,""
"965","M","20s","NE",3.87e+14,"veridicality-pilot2","painter","gieok","go","MV",7,6,""
"966","M","20s","NE",3.87e+14,"veridicality-pilot2","painter","ggameok","jul1","MV",6,7,""
"967","M","20s","NE",3.87e+14,"veridicality-pilot2","come","ggameok","go","EV",3,6,""
"968","M","20s","NE",3.87e+14,"veridicality-pilot2","come","ggameok","jul1","ES",2,6,""
"969","M","20s","NE",3.87e+14,"veridicality-pilot2","painter","gieok","jul1","MV",3,6,""
"970","M","20s","NE",3.87e+14,"veridicality-pilot2","come","gieok","jul1","ES",3,2,""
"971","M","20s","NE",3.87e+14,"veridicality-pilot2","come","moreu","jul1","MV",7,7,""
"972","M","20s","NE",3.87e+14,"veridicality-pilot2","come","al","jul1","MV",6,7,""
"973","M","20s","NE",3.87e+14,"veridicality-pilot2","marry","mit","jul1","MV",3,2,""
"974","M","20s","NE",3.87e+14,"veridicality-pilot2","come","moreu","go","MV",2,7,""
"975","M","20s","NE",3.87e+14,"veridicality-pilot2","painter","alanae","jul1","EV",3,7,""
"976","M","20s","NE",3.87e+14,"veridicality-pilot2","marry","alanae","jul1","MV",1,7,""
"977","M","20s","NE",3.87e+14,"veridicality-pilot2","marry","moreu","go","EV",2,7,""
"978","F","20s","non48",2.44e+14,"veridicality-pilot2","marry","moreu","go","MV",3,3,""
"979","F","20s","non48",2.44e+14,"veridicality-pilot2","painter","alanae","jul2","MV",3,5,""
"980","F","20s","non48",2.44e+14,"veridicality-pilot2","come","alanae","go","EV",4,5,""
"981","F","20s","non48",2.44e+14,"veridicality-pilot2","marry","ggameok","jul2","EV",5,6,""
"982","F","20s","non48",2.44e+14,"veridicality-pilot2","come","alanae","jul2","ES",5,5,""
"983","F","20s","non48",2.44e+14,"veridicality-pilot2","painter","al","go","ES",3,4,""
"984","F","20s","non48",2.44e+14,"veridicality-pilot2","painter","alanae","go","MV",4,5,""
"985","F","20s","non48",2.44e+14,"veridicality-pilot2","come","ggameok","go","MV",3,5,""
"986","F","20s","non48",2.44e+14,"veridicality-pilot2","painter","moreu","jul2","EV",5,6,""
"987","F","20s","non48",2.44e+14,"veridicality-pilot2","marry","al","go","MV",3,6,""
"988","F","20s","non48",2.44e+14,"veridicality-pilot2","marry","moreu","jul2","MV",5,6,""
"989","F","20s","non48",2.44e+14,"veridicality-pilot2","come","mit","jul2","ES",3,3,""
"990","F","20s","non48",2.44e+14,"veridicality-pilot2","come","mit","go","EV",7,3,""
"991","F","20s","non48",2.44e+14,"veridicality-pilot2","painter","al","jul2","EV",7,2,""
"992","F","20s","non48",2.44e+14,"veridicality-pilot2","painter","mit","jul2","MV",5,2,""
"993","F","20s","non48",2.44e+14,"veridicality-pilot2","come","ggameok","jul2","MV",4,6,""
"994","F","20s","non48",2.44e+14,"veridicality-pilot2","marry","gieok","jul2","EV",3,3,""
"995","F","20s","non48",2.44e+14,"veridicality-pilot2","come","gieok","jul2","MV",4,6,""
"996","F","20s","non48",2.44e+14,"veridicality-pilot2","come","gieok","go","MV",6,3,""
"997","F","20s","non48",2.44e+14,"veridicality-pilot2","painter","mit","go","MV",6,4,""
"998","F","20s","non48",2.44e+14,"veridicality-pilot2","marry","ggameok","go","ES",3,6,""
"999","F","20s","non48",2.44e+14,"veridicality-pilot2","marry","al","jul2","MV",6,7,""
"1000","F","20s","non48",2.44e+14,"veridicality-pilot2","marry","gieok","go","ES",6,4,""
"1001","F","20s","non48",2.44e+14,"veridicality-pilot2","painter","moreu","go","ES",2,6,""
"1002","F","30s","nonUS",7.01e+13,"veridicality-pilot2","painter","gieok","jul1","EV",6,2,""
"1003","F","30s","nonUS",7.01e+13,"veridicality-pilot2","come","alanae","go","MV",6,7,""
"1004","F","30s","nonUS",7.01e+13,"veridicality-pilot2","come","moreu","jul1","EV",6,7,""
"1005","F","30s","nonUS",7.01e+13,"veridicality-pilot2","painter","moreu","jul1","MV",6,7,""
"1006","F","30s","nonUS",7.01e+13,"veridicality-pilot2","marry","mit","jul1","ES",6,3,""
"1007","F","30s","nonUS",7.01e+13,"veridicality-pilot2","marry","ggameok","go","MV",2,5,""
"1008","F","30s","nonUS",7.01e+13,"veridicality-pilot2","painter","moreu","go","MV",1,6,""
"1009","F","30s","nonUS",7.01e+13,"veridicality-pilot2","painter","al","go","MV",6,3,""
"1010","F","30s","nonUS",7.01e+13,"veridicality-pilot2","painter","ggameok","jul1","EV",5,6,""
"1011","F","30s","nonUS",7.01e+13,"veridicality-pilot2","marry","gieok","go","MV",7,4,""
"1012","F","30s","nonUS",7.01e+13,"veridicality-pilot2","marry","alanae","jul1","ES",5,6,""
"1013","F","30s","nonUS",7.01e+13,"veridicality-pilot2","painter","gieok","go","ES",5,2,""
"1014","F","30s","nonUS",7.01e+13,"veridicality-pilot2","marry","gieok","jul1","MV",3,5,""
"1015","F","30s","nonUS",7.01e+13,"veridicality-pilot2","come","mit","jul1","MV",5,3,""
"1016","F","30s","nonUS",7.01e+13,"veridicality-pilot2","marry","alanae","go","EV",6,7,""
"1017","F","30s","nonUS",7.01e+13,"veridicality-pilot2","come","alanae","jul1","MV",5,7,""
"1018","F","30s","nonUS",7.01e+13,"veridicality-pilot2","marry","ggameok","jul1","MV",3,7,""
"1019","F","30s","nonUS",7.01e+13,"veridicality-pilot2","come","mit","go","MV",7,4,""
"1020","F","30s","nonUS",7.01e+13,"veridicality-pilot2","painter","ggameok","go","ES",1,4,""
"1021","F","30s","nonUS",7.01e+13,"veridicality-pilot2","come","moreu","go","ES",1,5,""
"1022","F","30s","nonUS",7.01e+13,"veridicality-pilot2","come","al","go","ES",7,1,""
"1023","F","30s","nonUS",7.01e+13,"veridicality-pilot2","marry","mit","go","EV",7,1,""
"1024","F","30s","nonUS",7.01e+13,"veridicality-pilot2","come","al","jul1","EV",7,1,""
"1025","F","30s","nonUS",7.01e+13,"veridicality-pilot2","painter","al","jul1","MV",7,1,""
"1026","F","20s","NE",9.5e+14,"veridicality-pilot2","marry","moreu","jul1","MV",2,2,""
"1027","F","20s","NE",9.5e+14,"veridicality-pilot2","come","mit","go","ES",4,1,""
"1028","F","20s","NE",9.5e+14,"veridicality-pilot2","painter","al","go","EV",5,2,""
"1029","F","20s","NE",9.5e+14,"veridicality-pilot2","painter","moreu","jul1","ES",6,7,""
"1030","F","20s","NE",9.5e+14,"veridicality-pilot2","marry","al","go","MV",2,2,""
"1031","F","20s","NE",9.5e+14,"veridicality-pilot2","come","alanae","jul1","EV",1,5,""
"1032","F","20s","NE",9.5e+14,"veridicality-pilot2","marry","al","jul1","MV",4,3,""
"1033","F","20s","NE",9.5e+14,"veridicality-pilot2","marry","gieok","go","EV",7,3,""
"1034","F","20s","NE",9.5e+14,"veridicality-pilot2","marry","moreu","go","MV",3,5,""
"1035","F","20s","NE",9.5e+14,"veridicality-pilot2","come","ggameok","jul1","MV",3,4,""
"1036","F","20s","NE",9.5e+14,"veridicality-pilot2","come","alanae","go","ES",3,2,""
"1037","F","20s","NE",9.5e+14,"veridicality-pilot2","marry","gieok","jul1","ES",4,2,""
"1038","F","20s","NE",9.5e+14,"veridicality-pilot2","painter","alanae","go","MV",3,6,""
"1039","F","20s","NE",9.5e+14,"veridicality-pilot2","marry","ggameok","go","EV",1,3,""
"1040","F","20s","NE",9.5e+14,"veridicality-pilot2","come","gieok","jul1","MV",4,2,""
"1041","F","20s","NE",9.5e+14,"veridicality-pilot2","come","gieok","go","MV",6,4,""
"1042","F","20s","NE",9.5e+14,"veridicality-pilot2","painter","mit","jul1","MV",3,1,""
"1043","F","20s","NE",9.5e+14,"veridicality-pilot2","painter","al","jul1","ES",7,1,""
"1044","F","20s","NE",9.5e+14,"veridicality-pilot2","painter","mit","go","MV",3,2,""
"1045","F","20s","NE",9.5e+14,"veridicality-pilot2","painter","alanae","jul1","MV",6,7,""
"1046","F","20s","NE",9.5e+14,"veridicality-pilot2","marry","ggameok","jul1","ES",3,5,""
"1047","F","20s","NE",9.5e+14,"veridicality-pilot2","come","ggameok","go","MV",6,7,""
"1048","F","20s","NE",9.5e+14,"veridicality-pilot2","come","mit","jul1","EV",6,1,""
"1049","F","20s","nonUS",3.59e+14,"veridicality-pilot2","painter","al","jul1","ES",5,1,""
"1050","F","20s","nonUS",3.59e+14,"veridicality-pilot2","marry","al","go","MV",6,1,""
"1051","F","20s","nonUS",3.59e+14,"veridicality-pilot2","painter","moreu","jul1","ES",6,6,""
"1052","F","20s","nonUS",3.59e+14,"veridicality-pilot2","come","mit","go","ES",7,2,""
"1053","F","20s","nonUS",3.59e+14,"veridicality-pilot2","come","ggameok","go","MV",1,6,""
"1054","F","20s","nonUS",3.59e+14,"veridicality-pilot2","come","gieok","go","MV",7,4,""
"1055","F","20s","nonUS",3.59e+14,"veridicality-pilot2","marry","al","jul1","MV",6,5,""
"1056","F","20s","nonUS",3.59e+14,"veridicality-pilot2","painter","alanae","go","MV",6,6,""
"1057","F","20s","nonUS",3.59e+14,"veridicality-pilot2","marry","ggameok","jul1","ES",2,6,""
"1058","F","20s","nonUS",3.59e+14,"veridicality-pilot2","painter","al","go","EV",7,6,""
"1059","F","20s","nonUS",3.59e+14,"veridicality-pilot2","come","alanae","jul1","EV",5,5,""
"1060","F","20s","nonUS",3.59e+14,"veridicality-pilot2","painter","mit","jul1","MV",6,2,""
"1061","F","20s","nonUS",3.59e+14,"veridicality-pilot2","marry","gieok","go","EV",7,5,""
"1062","F","20s","nonUS",3.59e+14,"veridicality-pilot2","marry","moreu","go","MV",2,7,""
"1063","F","20s","nonUS",3.59e+14,"veridicality-pilot2","come","gieok","jul1","MV",5,6,""
"1064","F","20s","nonUS",3.59e+14,"veridicality-pilot2","painter","alanae","jul1","MV",6,6,""
"1065","F","20s","nonUS",3.59e+14,"veridicality-pilot2","come","ggameok","jul1","MV",5,7,""
"1066","F","20s","nonUS",3.59e+14,"veridicality-pilot2","marry","gieok","jul1","ES",6,2,""
"1067","F","20s","nonUS",3.59e+14,"veridicality-pilot2","painter","moreu","go","EV",2,7,""
"1068","F","20s","nonUS",3.59e+14,"veridicality-pilot2","come","alanae","go","ES",5,7,""
"1069","F","20s","nonUS",3.59e+14,"veridicality-pilot2","marry","moreu","jul1","MV",2,7,""
"1070","F","20s","nonUS",3.59e+14,"veridicality-pilot2","painter","mit","go","MV",7,5,""
"1071","F","20s","nonUS",3.59e+14,"veridicality-pilot2","come","mit","jul1","EV",3,1,""
"1072","F","20s","nonUS",3.59e+14,"veridicality-pilot2","marry","ggameok","go","EV",2,7,""
"1073","F","20s","NE",1.02e+14,"veridicality-pilot2","painter","mit","jul1","EV",4,6,""
"1074","F","20s","NE",1.02e+14,"veridicality-pilot2","painter","alanae","jul1","EV",6,6,""
"1075","F","20s","NE",1.02e+14,"veridicality-pilot2","painter","gieok","go","MV",7,4,""
"1076","F","20s","NE",1.02e+14,"veridicality-pilot2","marry","moreu","go","EV",1,3,""
"1077","F","20s","NE",1.02e+14,"veridicality-pilot2","painter","mit","go","ES",6,3,""
"1078","F","20s","NE",1.02e+14,"veridicality-pilot2","come","gieok","jul1","ES",3,1,""
"1079","F","20s","NE",1.02e+14,"veridicality-pilot2","come","gieok","go","EV",6,2,""
"1080","F","20s","NE",1.02e+14,"veridicality-pilot2","come","moreu","jul1","MV",4,7,""
"1081","F","20s","NE",1.02e+14,"veridicality-pilot2","come","moreu","go","MV",1,5,""
"1082","F","20s","NE",1.02e+14,"veridicality-pilot2","come","ggameok","go","EV",1,6,""
"1083","F","20s","NE",1.02e+14,"veridicality-pilot2","marry","alanae","go","MV",5,6,""
"1084","F","20s","NE",1.02e+14,"veridicality-pilot2","come","al","jul1","MV",7,7,""
"1085","F","20s","NE",1.02e+14,"veridicality-pilot2","painter","ggameok","go","MV",3,6,""
"1086","F","20s","NE",1.02e+14,"veridicality-pilot2","marry","moreu","jul1","ES",5,6,""
"1087","F","20s","NE",1.02e+14,"veridicality-pilot2","marry","mit","jul1","MV",5,3,""
"1088","F","20s","NE",1.02e+14,"veridicality-pilot2","painter","gieok","jul1","MV",4,6,""
"1089","F","20s","NE",1.02e+14,"veridicality-pilot2","marry","alanae","jul1","MV",4,6,""
"1090","F","20s","NE",1.02e+14,"veridicality-pilot2","painter","ggameok","jul1","MV",5,6,""
"1091","F","20s","NE",1.02e+14,"veridicality-pilot2","come","al","go","MV",2,5,""
"1092","F","20s","NE",1.02e+14,"veridicality-pilot2","painter","alanae","go","ES",7,3,""
"1093","F","20s","NE",1.02e+14,"veridicality-pilot2","marry","al","jul1","ES",7,1,""
"1094","F","20s","NE",1.02e+14,"veridicality-pilot2","come","ggameok","jul1","ES",5,6,""
"1095","F","20s","NE",1.02e+14,"veridicality-pilot2","marry","al","go","EV",5,2,""
"1096","F","20s","NE",1.02e+14,"veridicality-pilot2","marry","mit","go","MV",7,1,""
"1097","F","20s","NE",3.38e+14,"veridicality-pilot2","marry","alanae","go","MV",6,6,""
"1098","F","20s","NE",3.38e+14,"veridicality-pilot2","marry","al","go","ES",6,3,""
"1099","F","20s","NE",3.38e+14,"veridicality-pilot2","come","moreu","jul2","MV",6,6,""
"1100","F","20s","NE",3.38e+14,"veridicality-pilot2","come","gieok","jul2","EV",6,2,""
"1101","F","20s","NE",3.38e+14,"veridicality-pilot2","painter","alanae","jul2","ES",6,2,""
"1102","F","20s","NE",3.38e+14,"veridicality-pilot2","marry","mit","go","MV",6,3,""
"1103","F","20s","NE",3.38e+14,"veridicality-pilot2","come","gieok","go","ES",6,1,""
"1104","F","20s","NE",3.38e+14,"veridicality-pilot2","painter","ggameok","go","MV",2,6,""
"1105","F","20s","NE",3.38e+14,"veridicality-pilot2","come","ggameok","jul2","EV",3,6,""
"1106","F","20s","NE",3.38e+14,"veridicality-pilot2","marry","moreu","go","ES",3,6,""
"1107","F","20s","NE",3.38e+14,"veridicality-pilot2","painter","gieok","jul2","MV",5,6,""
"1108","F","20s","NE",3.38e+14,"veridicality-pilot2","come","al","go","MV",4,4,""
"1109","F","20s","NE",3.38e+14,"veridicality-pilot2","painter","alanae","go","EV",4,3,""
"1110","F","20s","NE",3.38e+14,"veridicality-pilot2","come","ggameok","go","ES",3,6,""
"1111","F","20s","NE",3.38e+14,"veridicality-pilot2","come","moreu","go","MV",3,6,""
"1112","F","20s","NE",3.38e+14,"veridicality-pilot2","painter","mit","go","EV",6,2,""
"1113","F","20s","NE",3.38e+14,"veridicality-pilot2","marry","al","jul2","EV",6,2,""
"1114","F","20s","NE",3.38e+14,"veridicality-pilot2","painter","ggameok","jul2","MV",6,6,""
"1115","F","20s","NE",3.38e+14,"veridicality-pilot2","marry","alanae","jul2","MV",4,6,""
"1116","F","20s","NE",3.38e+14,"veridicality-pilot2","painter","gieok","go","MV",6,4,""
"1117","F","20s","NE",3.38e+14,"veridicality-pilot2","come","al","jul2","MV",6,4,""
"1118","F","20s","NE",3.38e+14,"veridicality-pilot2","marry","mit","jul2","MV",4,3,""
"1119","F","20s","NE",3.38e+14,"veridicality-pilot2","painter","mit","jul2","ES",6,3,""
"1120","F","20s","NE",3.38e+14,"veridicality-pilot2","marry","moreu","jul2","EV",6,7,""
"1121","M","20s","nonUS",9.17e+14,"veridicality-pilot2","marry","gieok","go","ES",6,4,""
"1122","M","20s","nonUS",9.17e+14,"veridicality-pilot2","come","alanae","go","EV",6,7,""
"1123","M","20s","nonUS",9.17e+14,"veridicality-pilot2","painter","moreu","go","ES",2,4,""
"1124","M","20s","nonUS",9.17e+14,"veridicality-pilot2","painter","mit","go","MV",7,4,""
"1125","M","20s","nonUS",9.17e+14,"veridicality-pilot2","come","ggameok","jul1","MV",1,4,""
"1126","M","20s","nonUS",9.17e+14,"veridicality-pilot2","marry","ggameok","go","ES",1,4,""
"1127","M","20s","nonUS",9.17e+14,"veridicality-pilot2","marry","al","jul1","MV",2,4,""
"1128","M","20s","nonUS",9.17e+14,"veridicality-pilot2","painter","al","jul1","EV",7,4,""
"1129","M","20s","nonUS",9.17e+14,"veridicality-pilot2","come","ggameok","go","MV",1,4,""
"1130","M","20s","nonUS",9.17e+14,"veridicality-pilot2","come","mit","jul1","ES",2,4,""
"1131","M","20s","nonUS",9.17e+14,"veridicality-pilot2","come","mit","go","EV",7,4,""
"1132","M","20s","nonUS",9.17e+14,"veridicality-pilot2","marry","moreu","go","MV",2,4,""
"1133","M","20s","nonUS",9.17e+14,"veridicality-pilot2","marry","gieok","jul1","EV",2,4,""
"1134","M","20s","nonUS",9.17e+14,"veridicality-pilot2","painter","mit","jul1","MV",2,4,""
"1135","M","20s","nonUS",9.17e+14,"veridicality-pilot2","painter","moreu","jul1","EV",6,6,""
"1136","M","20s","nonUS",9.17e+14,"veridicality-pilot2","marry","moreu","jul1","MV",3,5,""
"1137","M","20s","nonUS",9.17e+14,"veridicality-pilot2","painter","al","go","ES",4,4,""
"1138","M","20s","nonUS",9.17e+14,"veridicality-pilot2","marry","ggameok","jul1","EV",2,4,""
"1139","M","20s","nonUS",9.17e+14,"veridicality-pilot2","come","alanae","jul1","ES",2,4,""
"1140","M","20s","nonUS",9.17e+14,"veridicality-pilot2","painter","alanae","jul1","MV",2,4,""
